root_pos_x,root_pos_y,root_pos_z,root_quat_x,root_quat_y,root_quat_z,root_quat_w,aahead_yaw_joint,aahead_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_elbow_pitch_joint,left_elbow_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_elbow_pitch_joint,right_elbow_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_pitch_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_pitch_joint,right_ankle_pitch_joint,right_ankle_roll_joint
0.993157400000001,-1.1159538,0.575750999999999,-0.254534738477925,0.0847962740241564,-0.448345910244214,0.852647408714107,-0.782935399999998,0.797508799999998,1.22,1.51801679999999,-1.10769199999999,-1.02232079999999,1.12574219999999,1.38463799999998,-0.410943400000007,0.668782600000017,-0.250042800000002,0.606786999999998,0.2035714,0.637871200000001,-0.3637994,0.0924386000000011,-1.51696599999998,-0.393924,0.0678053999999872,1.63039180000001,0.0576317999999995,0.212195400000001
0.996785000000001,-1.1081918,0.5721266,-0.252324070830267,0.0820002435370975,-0.455448501860758,0.849808911163145,-0.763620399999996,0.780778799999998,1.22,1.42023059999998,-1.03038799999999,-0.978284999999999,1.07714159999999,1.21468759999998,-0.450784200000001,0.785930000000011,-0.250689399999997,0.588777799999997,0.214704600000004,0.646841200000001,-0.3654696,0.100301800000001,-1.36926299999998,-0.382024999999996,-0.0244230000000103,1.6684274,0.0505059999999982,0.2171142
1.000595,-1.1002922,0.5706494,-0.249828321143852,0.0726520369670298,-0.470696646217298,0.84306118325942,-0.731326599999996,0.767065199999998,1.22,1.26643439999998,-0.919387999999987,-0.968351999999999,1.01106539999999,1.02944839999998,-0.460573800000001,0.87727700000001,-0.228151599999997,0.566832199999998,0.249071400000004,0.658280800000001,-0.3671454,0.107618200000001,-1.20536999999998,-0.347491999999996,-0.107883000000009,1.6941926,0.0360489999999984,0.2178378
1.0039574,-1.0924606,0.5705426,-0.243224803090407,0.060281058314831,-0.488785208552243,0.835641615209904,-0.698793599999996,0.744599199999997,1.22,1.08936579999998,-0.807340399999986,-0.975297000000002,0.924683599999988,0.849456399999977,-0.446831399999997,0.963392000000011,-0.203278599999997,0.535219399999995,0.289071000000005,0.667532400000001,-0.3677204,0.114827800000001,-1.03844699999998,-0.313324599999996,-0.176803400000008,1.6985938,0.0188347999999976,0.214471399999999
1.007096,-1.084663,0.571121,-0.234455436539235,0.0463732841351982,-0.508062112963262,0.827498070189302,-0.666140999999998,0.717756999999995,1.22,0.900660999999982,-0.694768999999992,-0.990681000000001,0.828148999999976,0.672087999999985,-0.421322999999986,1.04689100000001,-0.177238,0.498772999999994,0.331887000000004,0.67569,-0.367745,0.121984000000001,-0.870008999999981,-0.279339999999998,-0.238454000000005,1.69231299999999,0.000241999999999157,0.20906
1.0098902,-1.0770862,0.5718644,-0.216845030171598,0.036477588347527,-0.523352610437454,0.823255527516536,-0.644923199999997,0.671240799999994,1.22,0.75019839999998,-0.631713799999992,-1.0024134,0.621675199999973,0.549279999999984,-0.299515799999984,1.12810460000001,-0.174352,0.448447399999993,0.364171800000004,0.6748866,-0.3668234,0.128771200000001,-0.709958399999979,-0.259020999999997,-0.284168600000006,1.64947719999999,-0.00687340000000094,0.2109272
1.0123792,-1.0698352,0.5726814,-0.198636468192996,0.0287934418528988,-0.5381419370045,0.818607199361893,-0.625408799999998,0.622892799999994,1.2205092,0.601735599999982,-0.5902962,-1.0200896,0.37659939999996,0.454738399999995,-0.142407599999972,1.20673520000001,-0.177888600000002,0.399503399999994,0.391656000000002,0.672293399999999,-0.3660202,0.134925800000001,-0.554938799999982,-0.237307799999997,-0.329703000000006,1.59538019999999,-0.00941119999999919,0.216368600000002
1.0142578,-1.0632358,0.5736456,-0.179393890907223,0.0255624047624788,-0.552284455816271,0.813723709395058,-0.609301199999998,0.570881199999993,1.2220368,0.45727239999998,-0.5921538,-1.0496534,0.0543195999999557,0.416729599999995,0.0853026000000313,1.28019980000001,-0.194270400000002,0.353322599999994,0.409539000000002,0.666120599999999,-0.3654538,0.139815200000001,-0.40998119999998,-0.212806199999997,-0.374877000000006,1.51876079999999,-0.00279379999999909,0.228958400000002
1.016046,-1.0576704,0.5740974,-0.161575056399059,0.0234428556140108,-0.566748043227849,0.807552220706318,-0.588214399999997,0.523046399999994,1.2230336,0.309238799999981,-0.612331000000004,-1.10382440000001,-0.279749800000043,0.433121200000006,0.331633200000033,1.33620880000001,-0.209862200000002,0.313096199999995,0.426127200000002,0.660743399999999,-0.3660462,0.1433762,-0.274640399999983,-0.181731399999996,-0.409057800000004,1.42649859999999,0.0131580000000026,0.250771400000003
1.017789,-1.052622,0.574293,-0.144431239769031,0.0218735819731352,-0.581219892284331,0.800527701084376,-0.564637999999997,0.477299999999995,1.223765,0.159419999999982,-0.641668000000001,-1.17029900000001,-0.619714000000027,0.476713000000011,0.587274000000018,1.38349,-0.225059000000001,0.275846999999997,0.442068000000002,0.655763999999999,-0.367218,0.146273,-0.144107999999987,-0.147369999999996,-0.437742000000001,1.32641499999999,0.033777000000002,0.277196000000001
1.0189914,-1.0485828,0.5738664,-0.130289423857413,0.0210010419394051,-0.596393690074822,0.791769024847083,-0.534841399999996,0.436808399999995,1.192217,0.00744359999997985,-0.653314600000002,-1.25561480000001,-0.84388840000003,0.572006800000013,0.74031720000002,1.4131834,-0.237411200000002,0.247332599999996,0.456466200000002,0.651730199999999,-0.3696288,0.1473572,-0.0313751999999851,-0.109487799999995,-0.444583200000001,1.20832839999998,0.0506694000000022,0.289539800000002
1.0197508,-1.0448358,0.573171,-0.116347884257681,0.0206190811151422,-0.611316593375649,0.782515204955354,-0.504733799999996,0.397322799999995,1.15106519999999,-0.142104000000018,-0.658184599999999,-1.33864080000001,-1.03119660000001,0.668926600000012,0.862364000000007,1.4413218,-0.250080400000002,0.221472999999997,0.471572800000002,0.6478086,-0.3722772,0.1477302,0.0732938000000109,-0.0751277999999966,-0.4500998,1.09077079999999,0.0585215999999987,0.294858399999999
1.0196242,-1.0416732,0.571938,-0.10288106324555,0.0212292813717829,-0.626038092774434,0.772684353946197,-0.474004199999996,0.359849199999995,1.09070579999999,-0.28679400000002,-0.649501399999999,-1.41708720000001,-1.14477240000002,0.769098400000014,0.922418000000008,1.4663502,-0.263383600000002,0.200922999999997,0.488096200000002,0.644111399999999,-0.3754008,0.1466808,0.161835200000012,-0.0478121999999962,-0.4529672,0.974271199999984,0.0482933999999986,0.286126599999999
1.018902,-1.0392566,0.5706074,-0.0902535719496076,0.02331915230829,-0.641434082243491,0.76149381351552,-0.442834599999996,0.327405599999996,1.03178039999999,-0.428255600000018,-0.649774600000001,-1.48987680000001,-1.21757300000001,0.860461400000011,0.953086400000002,1.4956622,-0.276971200000002,0.185496199999998,0.503677600000002,0.639285399999999,-0.3783344,0.143068999999999,0.232739000000008,-0.0342201999999991,-0.467860200000003,0.873865599999988,0.0221607999999956,0.272626399999998
1.017882,-1.037213,0.569228,-0.0780228236177894,0.0261416007002695,-0.656977833488353,0.749405886027382,-0.411444999999994,0.297476999999997,0.973571999999995,-0.568103000000021,-0.654526000000003,-1.55983800000001,-1.269986,0.947420000000011,0.969062000000001,1.527116,-0.290701000000001,0.172630999999999,0.518788000000003,0.633894999999999,-0.381173,0.138175999999999,0.294824000000005,-0.0274900000000022,-0.488766000000003,0.781506999999993,-0.0119240000000051,0.256741999999999
1.0167588,-1.0360898,0.5687186,-0.0691815331323986,0.0284763136789325,-0.67723073388294,0.731957340366967,-0.371301999999995,0.276611999999997,0.941731199999996,-0.714323000000019,-0.677996200000003,-1.63766400000001,-1.2921842,1.02647240000001,0.974886800000001,1.5611288,-0.296497000000001,0.167763799999999,0.537508000000003,0.627854799999999,-0.3820448,0.130630999999999,0.329705600000005,-0.0430408000000021,-0.510802200000003,0.730340799999993,-0.0481268000000048,0.248830999999999
1.0148452,-1.0355354,0.5681524,-0.0618594384157831,0.0301684418377283,-0.697389721428317,0.713379878775748,-0.330430999999995,0.259482199999999,0.910631399999996,-0.855133800000016,-0.6934788,-1.71228000000001,-1.3085504,1.10060740000001,0.977020599999999,1.5932946,-0.298338599999999,0.166624600000001,0.555931600000002,0.6232784,-0.382203,0.123633799999999,0.357253200000002,-0.0620884000000032,-0.528364000000001,0.690324399999998,-0.0794012000000026,0.240850399999999
1.0113508,-1.0361186,0.5674726,-0.0576346601877378,0.0305958400685319,-0.717862255578804,0.693120424263242,-0.288103999999994,0.249822799999999,0.881013599999996,-0.985126200000018,-0.6929862,-1.78047600000001,-1.3132526,1.16490760000001,0.971772399999999,1.6217664,-0.292271399999999,0.172941400000001,0.573762400000003,0.6216296,-0.380934,0.117732199999999,0.370132800000002,-0.0881296000000036,-0.536977000000001,0.672607599999998,-0.100818800000003,0.232730599999999
1.0068652,-1.037023,0.5669476,-0.055703904560847,0.0305068424970334,-0.737561710441015,0.672286494635183,-0.248095399999995,0.246655,0.841835399999994,-1.09661900000001,-0.668279999999995,-1.83509440000001,-1.306842,1.21554420000001,0.962305799999998,1.6456218,-0.281759399999998,0.184673000000002,0.589950000000002,0.6214728,-0.3783602,0.113092999999999,0.370617599999999,-0.115772800000004,-0.542414800000001,0.6657892,-0.114166400000001,0.224732399999999
1.001884,-1.038088,0.5665,-0.054898737895376,0.030147462892188,-0.756571138185709,0.650905040634223,-0.209245999999994,0.246733000000001,0.797876999999992,-1.19886200000001,-0.631466999999992,-1.882924,-1.294875,1.259349,0.950729999999998,1.667169,-0.269024999999998,0.199112000000002,0.605316000000002,0.622062,-0.375134,0.109084999999999,0.364904999999997,-0.144217000000004,-0.546265000000001,0.66442,-0.123479000000001,0.216795
0.996697599999999,-1.03888,0.56617,-0.0548602072215832,0.0285349358894719,-0.775976700389864,0.627723088271769,-0.167227999999994,0.2503456,0.738514199999992,-1.27709480000001,-0.573363599999992,-1.9148152,-1.2716094,1.2881022,0.939617999999999,1.6820046,-0.252520799999998,0.213945800000002,0.621394200000002,0.6221364,-0.3717674,0.103937599999999,0.343876799999997,-0.174179800000004,-0.556673800000001,0.660705399999999,-0.129515000000001,0.2165334
0.991724199999999,-1.0393058,0.5659484,-0.054551425421994,0.0263983866528516,-0.79566131896483,0.602702524193903,-0.121708999999992,0.253611,0.67712479999999,-1.34699100000001,-0.51092879999999,-1.9461526,-1.2454272,1.316016,0.930029399999999,1.6951694,-0.235762199999997,0.227675200000002,0.638981200000003,0.6219578,-0.3684948,0.0980619999999989,0.317770599999995,-0.205223400000005,-0.565851400000001,0.652765399999998,-0.135802800000001,0.2170784
0.987176799999999,-1.0389992,0.5659436,-0.0537410570031821,0.0232364396560022,-0.816425331687668,0.574475103414391,-0.0691879999999928,0.256182,0.611682199999991,-1.40021400000001,-0.43983119999999,-1.9763824,-1.2134118,1.342251,0.923487599999999,1.7049926,-0.218494799999998,0.239195800000002,0.659585800000003,0.6212732,-0.3654102,0.090729999999999,0.281508399999995,-0.238428600000005,-0.572566600000001,0.636374599999998,-0.142594200000001,0.2192366
0.982970999999999,-1.0378098,0.5660444,-0.0519733695425198,0.0191962483518335,-0.836489876913526,0.545174246208316,0.00210180000001223,0.259975400000001,0.543026399999989,-1.4153122,-0.358661999999987,-1.9976758,-1.17571479999999,1.3677944,0.925276200000001,1.7116758,-0.198307799999997,0.248458000000001,0.686555200000005,0.6221842,-0.358911599999999,0.0758835999999972,0.229083399999991,-0.265717800000004,-0.563896599999998,0.609841399999995,-0.153082400000002,0.227859600000002
0.978935999999999,-1.036179,0.566198,-0.0496931288123508,0.0147065178551277,-0.855629309234583,0.514988151766783,0.0827760000000147,0.264380000000001,0.47276399999999,-1.41134799999999,-0.272456999999987,-2.014501,-1.13517699999999,1.392992,0.931230000000003,1.716789,-0.176660999999996,0.256591000000001,0.716707000000006,0.623893000000001,-0.350705999999998,0.0572799999999949,0.168576999999989,-0.290049000000001,-0.547533999999993,0.578236999999994,-0.165419000000002,0.239715000000004
0.974927399999999,-1.0335036,0.5659148,-0.0465243325758528,0.00934336474884812,-0.872794423882621,0.48577575243413,0.186189600000014,0.271314200000001,0.39923339999999,-1.34921019999999,-0.181572599999988,-2.0160682,-1.09796919999999,1.4155484,0.949698000000002,1.7192274,-0.151842599999997,0.264044800000001,0.758222200000006,0.628575400000001,-0.334993199999998,0.0212901999999952,0.0903597999999896,-0.299193600000001,-0.500009199999994,0.538747399999995,-0.180458000000002,0.264703200000003
0.970666399999999,-1.0307986,0.5653378,-0.043357603161331,0.0041328356277204,-0.888299762290879,0.457194236875037,0.288084800000015,0.278300400000001,0.324669999999989,-1.27594799999999,-0.0945591999999884,-2.014185,-1.0641368,1.4355742,0.967994000000003,1.7217638,-0.126555599999996,0.272041600000001,0.801963600000007,0.633272200000001,-0.318345799999997,-0.0174282000000065,0.0125741999999887,-0.301105999999998,-0.444252999999989,0.499257599999994,-0.1898892,0.291049000000004
0.965900599999999,-1.0280344,0.5641732,-0.0402615321635537,-0.000754654734235671,-0.901660949269472,0.430564713006709,0.386943200000014,0.285390600000001,0.248040999999989,-1.18043699999999,-0.0152877999999891,-2.005401,-1.0370552,1.4505388,0.985946000000002,1.7244962,-0.100331399999996,0.281124400000001,0.850157400000007,0.637997800000001,-0.299829199999997,-0.0616038000000061,-0.0643482000000106,-0.288553999999998,-0.37203399999999,0.459767399999995,-0.1881048,0.320110000000004
0.959869599999999,-1.0251386,0.5623362,-0.0388853777363241,-0.00494091010182056,-0.912783874315504,0.406557638712211,0.46312960000001,0.292166800000001,0.17839399999999,-1.08460319999999,0.0448640000000077,-1.9955566,-1.0141072,1.4582638,0.994824800000001,1.7286286,-0.0753043999999963,0.294816000000002,0.891153200000006,0.647920600000002,-0.283617799999998,-0.0992586000000052,-0.127414200000008,-0.269450799999997,-0.30606939999999,0.443611599999999,-0.180130399999998,0.320740599999998
0.953205999999999,-1.022177,0.560163,-0.0383613822775762,-0.00877363001077815,-0.922584094077214,0.383783815607059,0.527980000000007,0.298786000000002,0.112237999999991,-0.98860799999999,0.0954560000000029,-1.985182,-0.993225999999996,1.462369,0.999167,1.733461,-0.0508759999999982,0.310812000000005,0.928550000000002,0.660442000000007,-0.268558999999995,-0.133653000000004,-0.183552000000006,-0.247071999999999,-0.243231999999994,0.439123000000005,-0.169061000000001,0.307155999999994
0.946226199999999,-1.0184282,0.556783199999999,-0.0384910152406791,-0.014108766581627,-0.930758265841193,0.363329650619906,0.576536800000008,0.311285800000002,0.0467965999999898,-0.920341799999989,0.115746800000003,-1.978522,-0.966547599999996,1.458649,0.9990398,1.7449552,-0.038113399999998,0.343724400000005,0.940755200000002,0.710862400000008,-0.232527199999994,-0.165147000000005,-0.226963200000007,-0.239248599999999,-0.197738199999993,0.477232000000006,-0.176721800000001,0.265020999999993
0.939409199999999,-1.0144032,0.553317799999999,-0.0388166839984239,-0.0201977602875975,-0.937896627913582,0.344144200693638,0.622504600000006,0.325747200000003,-0.0178732000000093,-0.863872799999995,0.129634,-1.9702334,-0.938172999999995,1.4524276,0.9989778,1.7580526,-0.0335488000000017,0.381993600000007,0.934072599999993,0.775690200000014,-0.184133399999989,-0.189531200000001,-0.268630200000006,-0.235958200000001,-0.156212999999995,0.52531500000001,-0.193763800000005,0.224767599999995
0.932917799999999,-1.0098258,0.549681199999999,-0.0395581171725623,-0.0278018043553649,-0.94353500601372,0.327725353714109,0.663294400000007,0.344131800000003,-0.0809998000000102,-0.830998199999995,0.130714,-1.9586876,-0.906405999999995,1.4412034,0.9990462,1.7743564,-0.0453802000000019,0.430976400000008,0.889614399999993,0.869332800000015,-0.111015599999988,-0.199695800000002,-0.306808800000006,-0.241733800000001,-0.122624999999995,0.593346000000011,-0.229568200000006,0.188277399999994
0.927873999999999,-1.0057732,0.5466502,-0.0407249914879117,-0.035580147300088,-0.947950618198654,0.313791576756298,0.699455800000005,0.364061200000003,-0.138268400000008,-0.8217476,0.123630799999998,-1.9439046,-0.872792999999995,1.4279172,0.9986586,1.7906518,-0.0751524000000059,0.473046000000006,0.806494999999984,0.965906200000015,-0.0419325999999898,-0.191223999999997,-0.342207800000005,-0.247171800000001,-0.0954905999999964,0.65894300000001,-0.263427800000005,0.169165999999998
0.923554,-1.001983,0.543922,-0.0421012384236369,-0.0434421823166164,-0.951679180374439,0.301076402530325,0.733303000000004,0.384763000000002,-0.192608000000004,-0.824309000000004,0.112465999999997,-1.927503,-0.838256999999994,1.4136,0.998043,1.806943,-0.113895000000007,0.511659000000001,0.704044999999983,1.06394500000001,0.0251330000000016,-0.173433999999996,-0.376217000000003,-0.252441,-0.0715829999999983,0.723323000000007,-0.296315000000004,0.158743999999998
0.9212518,-0.999718,0.5427784,-0.0444316200554695,-0.0489162675614887,-0.954461860596404,0.29092195959389,0.759098800000004,0.401486200000003,-0.223071800000005,-0.853566800000005,0.0895825999999964,-1.9130748,-0.798600599999994,1.4001894,0.994545599999999,1.8200602,-0.164976600000008,0.516651600000001,0.585555199999982,1.11883420000001,0.0366296000000018,-0.146262999999996,-0.400602200000004,-0.249219,-0.0597743999999981,0.772225400000008,-0.322508000000004,0.146632399999998
0.918851,-0.9982182,0.5414228,-0.0459739170547408,-0.0538447114602264,-0.957032594021161,0.281204125111168,0.783147000000003,0.416707400000002,-0.246333000000001,-0.889948600000007,0.0637085999999953,-1.9035734,-0.757376799999993,1.387678,0.988816399999999,1.832533,-0.213612200000006,0.514708399999998,0.481558999999989,1.1547888,0.0314869999999944,-0.129860800000001,-0.421223400000002,-0.246295,-0.0481303999999983,0.812367000000003,-0.348465800000004,0.134935399999998
0.916253,-0.9982488,0.5396432,-0.0459478874666873,-0.0576903809506149,-0.959349954923584,0.27241195930289,0.803700000000003,0.428924600000002,-0.255189000000001,-0.940578400000008,0.0318533999999949,-1.9039256,-0.713018199999993,1.376965,0.978623599999998,1.843717,-0.257355800000007,0.498893599999997,0.406549999999988,1.1528742,-0.00693400000000619,-0.134996200000001,-0.434316600000002,-0.243967,-0.0368155999999982,0.834987000000004,-0.373953200000004,0.124067599999998
0.912775799999999,-0.9993666,0.5375052,-0.0446856286715306,-0.0608323103998612,-0.961381312593402,0.264666953732107,0.823013800000003,0.437746600000001,-0.251070199999998,-0.996940600000009,-0.00177340000000523,-1.9146678,-0.662510399999992,1.3679192,0.965126799999998,1.8546342,-0.288793800000004,0.476645599999996,0.362864599999996,1.11357039999999,-0.0513666000000072,-0.169356000000007,-0.443819400000001,-0.240608999999999,-0.0164391999999962,0.850001800000002,-0.400169400000004,0.1183714
0.908858999999999,-1.001028,0.535188,-0.0428042514941419,-0.0636208874795068,-0.963247155968998,0.257439498228193,0.841708000000002,0.444871,-0.240463999999994,-1.05616900000001,-0.0362860000000057,-1.930605,-0.608927999999992,1.359707,0.949977999999998,1.865418,-0.314079000000001,0.451180999999996,0.334840999999999,1.05557199999999,-0.0988050000000035,-0.218328000000008,-0.451526999999999,-0.236735999999998,0.00846800000000136,0.861214,-0.426750000000002,0.115261
0.903557399999999,-1.00071,0.534879,-0.0442878078156634,-0.0641628964395267,-0.964965839685437,0.250524731393037,0.855593200000001,0.4427896,-0.196973599999995,-1.10762860000001,-0.0766438000000044,-1.9461246,-0.552054599999994,1.369157,0.933198399999998,1.8661002,-0.3184422,0.422857999999997,0.325821799999999,0.972613599999991,-0.123445800000003,-0.271955400000006,-0.4476978,-0.221100599999998,0.018033800000001,0.8609812,-0.438963600000001,0.115156
0.8983988,-1.0001524,0.5350818,-0.0461338383509388,-0.0653213358065634,-0.966825423547758,0.24259718141222,0.873112800000002,0.441197,-0.148060399999994,-1.15949800000001,-0.120287800000005,-1.9647488,-0.495177599999994,1.3771132,0.9207134,1.8680892,-0.314348399999998,0.395682999999998,0.328615800000003,0.895284999999993,-0.136888399999999,-0.314344600000002,-0.4442802,-0.205829399999999,0.0283734000000012,0.8609788,-0.450320400000001,0.1154832
0.8935262,-0.9991156,0.5363082,-0.0487052485143389,-0.0677133435403321,-0.968977780353015,0.232647293248577,0.897901200000002,0.440582,-0.088301599999996,-1.212187,-0.170504200000003,-1.9895822,-0.438293399999996,1.3820818,0.9168176,1.8726918,-0.293340599999999,0.370803999999998,0.355036200000002,0.829215999999996,-0.127934599999999,-0.334257400000001,-0.4416858,-0.191286599999999,0.0402606000000008,0.8614372,-0.459963600000001,0.1166748
0.8892664,-0.997514,0.5378222,-0.0513066210036105,-0.0696340045992065,-0.971219598617798,0.221926175349717,0.920340400000001,0.4393606,-0.033231199999997,-1.2597788,-0.218273800000003,-2.0147092,-0.387403599999997,1.3868044,0.9157266,1.876814,-0.263191199999998,0.3594666,0.396674600000003,0.787320999999998,-0.112499199999999,-0.329285399999999,-0.4365078,-0.177240199999999,0.0480350000000003,0.857458,-0.467796,0.1169272
0.885313,-0.99563,0.53948,-0.0539189786889087,-0.071313617027742,-0.973431722459872,0.210802735922408,0.941605,0.437836,0.0194950000000007,-1.304822,-0.264820000000001,-2.039983,-0.339510999999999,1.391404,0.916038,1.880696,-0.228470999999999,0.3549,0.445922000000001,0.757513,-0.0938229999999999,-0.311871,-0.430038,-0.163442,0.0537530000000003,0.85126,-0.474723,0.11671
0.8824456,-0.9952844,0.5395826,-0.0546552483005166,-0.0722949028903308,-0.975542868622085,0.200255742314374,0.9580744,0.4356454,0.0493714000000004,-1.3402766,-0.3000496,-2.0649106,-0.3020854,1.3929568,0.9168264,1.883939,-0.1963098,0.359466,0.485117000000001,0.7460608,-0.0909898,-0.2962038,-0.4252746,-0.1556462,0.0657344000000002,0.847909,-0.4806546,0.1159678
0.8795108,-0.9948442,0.5396208,-0.0558101930595414,-0.0723683013643514,-0.977371418823546,0.190769916326303,0.9710952,0.431192,0.0764891999999996,-1.3676496,-0.3305694,-2.0853838,-0.268648800000001,1.3987254,0.9161478,1.8831168,-0.1680632,0.3634364,0.510707,0.7357016,-0.0916665999999999,-0.2850666,-0.417476,-0.1459908,0.0737132,0.8416952,-0.4840964,0.1144806
0.8764412,-0.9942148,0.5395302,-0.0578108569189375,-0.0706369946425952,-0.97878445980396,0.183437458160625,0.9772188,0.422213,0.0980897999999994,-1.3788594,-0.351669599999999,-2.0969482,-0.243190200000001,1.4129256,0.9125352,1.8741642,-0.147645800000001,0.3662156,0.509087,0.7275284,-0.0993633999999998,-0.2829894,-0.403607,-0.1326162,0.0736868,0.8297558,-0.4825586,0.1115034
0.8744232,-0.994811,0.5391256,-0.0581608383836615,-0.0702744855813119,-0.979830191754146,0.177796537879184,0.985711199999999,0.418708,0.1095496,-1.3822784,-0.367721799999999,-2.1062422,-0.227706800000001,1.4070598,0.9120786,1.8764912,-0.1395536,0.3647176,0.502137400000001,0.7291796,-0.1057358,-0.291403399999999,-0.4022088,-0.1267188,0.0837007999999991,0.829962,-0.490925999999999,0.1135766
0.872931,-0.99602,0.538564,-0.0576855356213377,-0.0705964316863636,-0.980693105248786,0.173001607306769,0.995387999999999,0.41794,0.115939,-1.381802,-0.381249999999999,-2.114401,-0.217211000000001,1.391161,0.9132,1.884458,-0.137624,0.361081,0.492523000000001,0.735742999999999,-0.111446,-0.305062999999999,-0.407046,-0.12456,0.0987349999999989,0.836241,-0.504245999999999,0.118175
0.872217,-0.997508,0.5380018,-0.0553027431763513,-0.0717273393484792,-0.980880723358646,0.172249243628466,0.9988962,0.4203292,0.108900400000001,-1.3679996,-0.3834592,-2.11516,-0.2191988,1.3603186,0.9114918,1.9033574,-0.150489199999999,0.3581386,0.485668000000001,0.754532599999998,-0.1150034,-0.320331199999998,-0.419482199999999,-0.130516799999999,0.110689399999999,0.849178799999999,-0.524300399999998,0.129891199999999
0.8712058,-0.998782,0.5376094,-0.0529589496116501,-0.0728622034813509,-0.980836547965621,0.17276028228374,1.0010162,0.4218438,0.101976600000001,-1.352515,-0.3839464,-2.1153648,-0.2205618,1.3333364,0.9089408,1.9211888,-0.162362199999999,0.3558166,0.4805254,0.771333999999999,-0.1178106,-0.332958599999999,-0.4286076,-0.136176199999999,0.1189538,0.859430399999999,-0.542461999999998,0.141223599999999
0.8696002,-0.999628,0.5375566,-0.0506932801318953,-0.0740051145180226,-0.980330725656996,0.175798471857613,1.0003598,0.4216092,0.095282400000001,-1.333666,-0.3809896,-2.1144612,-0.2206752,1.3140746,0.904704200000001,1.9368842,-0.172250799999999,0.3547354,0.4788076,0.784158999999998,-0.1191174,-0.340304399999999,-0.4311114,-0.141240799999999,0.1198382,0.864309599999999,-0.556837999999998,0.151788399999998
0.866906600000001,-1.0000724,0.5379338,-0.0492172736563574,-0.0744787176275039,-0.979495236395387,0.180609142828214,1.0000862,0.417086600000001,0.0950789999999994,-1.3140938,-0.376825600000001,-2.11367,-0.214687400000002,1.3123044,0.900275600000001,1.9415912,-0.1742718,0.3540878,0.4786494,0.7870676,-0.117157000000001,-0.3418314,-0.420972400000003,-0.1433678,0.111023800000002,0.857818400000002,-0.5612572,0.1571304
0.863669000000001,-1.000316,0.538526,-0.0481349428972144,-0.0746159114826744,-0.978471839232697,0.186301778989025,1.000004,0.410420000000001,0.0981209999999994,-1.29416,-0.372058000000001,-2.112935,-0.205649000000002,1.31928,0.895751000000001,1.940804,-0.172359,0.353657,0.479271,0.785018,-0.113563000000001,-0.340449,-0.404512000000003,-0.144026,0.0973600000000026,0.845642000000002,-0.560698,0.159860999999999
0.860654600000001,-1.0011542,0.5392094,-0.0466885994960774,-0.0745512766049768,-0.977158332716481,0.19345251261333,1.000004,0.402469400000002,0.109829999999998,-1.2786548,-0.364841200000001,-2.103452,-0.199629800000001,1.325097,0.8944652,1.937066,-0.176215199999999,0.3529286,0.476124000000001,0.788304799999999,-0.103792000000002,-0.3412866,-0.388388200000003,-0.148097599999999,0.0810676000000032,0.833219600000003,-0.5588632,0.1610184
0.857964,-1.0023068,0.5398792,-0.0448013334901299,-0.0744828161576101,-0.975722332118299,0.201025076098398,1.0001464,0.394581600000002,0.124456599999996,-1.2647126,-0.354992400000003,-2.08843460000001,-0.1960068,1.3282136,0.8937676,1.9331314,-0.184073799999997,0.3527232,0.471207200000002,0.795179999999997,-0.0910612000000039,-0.342087,-0.373927400000002,-0.154265999999998,0.0643976000000036,0.821382600000002,-0.5572756,0.162909199999999
0.855921000000001,-1.0040882,0.5405218,-0.0420340197979299,-0.0744094936837002,-0.974077917662803,0.209448272256087,1.0005736,0.386819400000002,0.144918399999995,-1.2538964,-0.339879600000004,-2.06234840000001,-0.1971762,1.3259294,0.8942464,1.9288036,-0.199937199999996,0.3535638,0.462750800000002,0.809231999999996,-0.072410800000005,-0.342813,-0.362792600000003,-0.164627999999997,0.0469724000000046,0.810716400000003,-0.5561824,0.166266799999999
0.8542264,-1.0063704,0.541188,-0.0391578357901953,-0.0741455272209434,-0.972131706075892,0.218927044312328,1.0002896,0.379360800000002,0.173616599999991,-1.2457594,-0.315886400000008,-2.02568460000001,-0.199945599999999,1.3244676,0.896550799999999,1.9213766,-0.219473399999994,0.355757599999999,0.451139200000004,0.824624799999996,-0.0497304000000068,-0.343535,-0.351009800000003,-0.176339999999997,0.0269236000000059,0.799384600000003,-0.554543600000001,0.170085999999999
0.852706,-1.008903,0.541866,-0.0362246356031728,-0.0737812578074047,-0.969969242725442,0.228918697223288,0.99965,0.372054000000002,0.206432999999991,-1.238962,-0.287453000000008,-1.98373200000001,-0.203514999999999,1.323417,0.899767999999999,1.9124,-0.240845999999994,0.358627999999999,0.437950000000004,0.840687999999995,-0.025035000000007,-0.344255,-0.338903000000003,-0.188726999999996,0.00556300000000607,0.787720000000003,-0.552632000000001,0.174135999999999
